s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
1239.9776423,257.981824,-417.4770107,3.0454235,-0.0020932,46.9021796,3.6750696
1241.9776062,257.7854796,-419.4674455,3.0412403,-0.00209,47.058628,3.6695571
1243.9775702,257.5809506,-421.4569026,3.0370475,-0.0021034,47.2143244,3.6640528
1245.9775341,257.3678925,-423.4455918,3.0328318,-0.0021074,47.3692767,3.6585569
1247.977498,257.1465963,-425.4332543,3.0285851,-0.0021431,47.5234925,3.6530691
1249.977462,256.9166989,-427.4200551,3.0242511,-0.0021902,47.6769793,3.6475896
1251.9774259,256.678164,-429.4057277,3.0197991,-0.0022651,47.8297444,3.6421183
1253.9773899,256.4305871,-431.3904201,3.015186,-0.002343,47.9817951,3.6366553
1255.9773538,256.1737509,-433.3738141,3.01042,-0.002421,48.1331385,3.6312004
1257.9773177,255.907213,-435.3560607,3.0055215,-0.0024722,48.2837815,3.6257537
1259.9772817,255.6309901,-437.3368497,3.0005376,-0.0025061,48.4337311,3.6203151
1261.9772456,255.3446806,-439.3163391,2.9955376,-0.0024973,48.582994,3.6148848
1263.9772096,255.0486807,-441.2942689,2.9905554,-0.0024803,48.7315769,3.6094625
1265.9771735,254.7427128,-443.270818,2.9856523,-0.0024341,48.8794863,3.6040484
1267.9771374,254.4273164,-445.245747,2.9808197,-0.002397,49.0267285,3.5986425
1269.9771014,254.1022981,-447.2192542,2.9760795,-0.002345,49.1733101,3.5932446
1271.9770653,253.7681889,-449.1911029,2.9714277,-0.0023065,49.319237,3.5878548
1273.9770293,253.4248202,-451.1614989,2.9668581,-0.0022553,49.4645156,3.5824731
1275.9769932,253.0727195,-453.1302138,2.9623864,-0.0022165,49.6091517,3.5770995
1277.9769571,252.7117435,-455.0974591,2.9580001,-0.0021644,49.7531514,3.571734
1279.9769211,252.3423974,-457.063011,2.9537111,-0.0021247,49.8965205,3.5663765
1281.976885,251.9645831,-459.0270907,2.9495177,-0.0020716,50.0392646,3.561027
1283.976849,251.5787595,-460.9894745,2.9454136,-0.0020328,50.1813895,3.5556856
1285.9768129,251.1848748,-462.9503943,2.9414136,-0.001978,50.3229008,3.5503521
1287.9767768,250.7833457,-464.9096249,2.9374992,-0.0019363,50.4638038,3.5450267
1289.9767408,250.3741308,-466.8674039,2.9336787,-0.0018864,50.604104,3.5397092
1291.9767047,249.9576393,-468.823509,2.9299491,-0.0018426,50.7438068,3.5343998
1293.9766687,249.53383,-470.7781797,2.9263049,-0.0017973,50.8829173,3.5290983
1295.9766326,249.1030997,-472.7311996,2.9227533,-0.0017537,51.0214407,3.5238047
1297.9765965,248.6654172,-474.682809,2.9192848,-0.0017109,51.1593821,3.5185191
1299.9765605,248.2211536,-476.6327959,2.9159029,-0.0016707,51.2967464,3.5132414
1301.9765244,247.770305,-478.5814044,2.9126123,-0.0016255,51.4335387,3.5079717
1303.9764883,247.3132053,-480.5284236,2.9093999,-0.0015869,51.5697638,3.5027098
1305.9764523,246.8498713,-482.4741003,2.9062799,-0.0015415,51.7054265,3.4974558
1307.9764162,246.3806143,-484.4182268,2.9032351,-0.0015033,51.8405314,3.4922097
1309.9763802,245.9054622,-486.3610504,2.9002805,-0.0014593,51.9750833,3.4869715
1311.9763441,245.424709,-488.3023678,2.8973997,-0.0014215,52.1090867,3.4817412
1313.976308,244.9383924,-490.2424258,2.8946071,-0.0013788,52.2425462,3.4765186
1315.976272,244.4467883,-492.1810259,2.8918868,-0.0013415,52.3754662,3.471304
1317.9762359,243.9499451,-494.1184136,2.8892529,-0.0013,52.5078511,3.4660971
1319.9761999,243.4481204,-496.0543954,2.8866899,-0.0012631,52.6397052,3.460898
1321.9761638,242.9413726,-497.9892149,2.8842112,-0.0012228,52.7710328,3.4557068
1323.9761277,242.429942,-499.9226836,2.8818022,-0.0011863,52.9018382,3.4505233
1325.9760917,241.9138964,-501.8550428,2.8794751,-0.0011473,53.0321254,3.4453476
1327.9760556,241.3934594,-503.7861092,2.8772167,-0.0011112,53.1618987,3.4401797
1329.9760196,240.868708,-505.7161211,2.8750378,-0.0010736,53.2911619,3.4350195
1331.9759835,240.3398489,-507.6449005,2.8729266,-0.0010378,53.4199192,3.4298671
1333.9759474,239.8069686,-509.5726825,2.8708926,-0.0010015,53.5481745,3.4247224
1335.9759114,239.2702569,-511.4992941,2.8689251,-0.0009661,53.6759316,3.4195854
1337.9758753,238.7298094,-513.4249679,2.8670331,-0.0009307,53.8031944,3.4144561
1339.9758393,238.1858014,-515.3495343,2.8652072,-0.0008953,53.9299667,-4.5670616
1341.9758032,237.6383381,-517.2732247,2.8634553,-0.0008607,53.7603329,-7.8637808
1343.9757671,237.0875823,-519.195873,2.8617696,-0.0008251,53.4669883,-7.874508
1345.9757311,236.5336486,-521.1177095,2.860157,-0.0007912,53.1716218,-7.8828507
1347.975695,235.9766874,-523.0385712,2.8586105,-0.0007554,52.8742899,-7.8904899
1349.9756589,235.416823,-524.9586879,2.8571359,-0.0007222,52.5749859,-7.8956631
1351.9756229,234.8541932,-526.8778987,2.8557275,-0.0006864,52.2737703,-7.9004919
1353.9755868,234.2889319,-528.7964332,2.8543897,-0.0006538,51.9706231,-7.9028577
1355.9755508,233.7211646,-530.714132,2.8531183,-0.0006179,51.6656056,-7.9050315
1357.9755147,233.1510346,-532.6312252,2.8519163,-0.0005859,51.358692,-7.9050252
1359.9754786,232.5786553,-534.5475538,2.8507806,-0.0005499,51.0499336,-7.9027412
1361.9754426,232.0041793,-536.4633493,2.8497132,-0.0005187,50.7393863,-7.9006769
1363.9754065,231.4277083,-538.3784521,2.8487122,-0.0004826,50.4270085,-7.8964952
1365.9753705,230.8494035,-540.2930956,2.8477782,-0.000452,50.1128504,-7.8925904
1367.9753344,230.2693553,-542.2071189,2.8469107,-0.0004158,49.7968672,-7.8867625
1369.9752983,229.6877337,-544.120758,2.8461091,-0.0003859,49.4791016,-7.8812209
1371.9752623,229.1046179,-546.0338496,2.8453738,-0.0003496,49.1595076,-7.8739739
1373.9752262,228.5201859,-547.9466331,2.8447034,-0.0003203,48.8381189,-7.866983
1375.9751902,227.9345068,-549.8589419,2.8440993,-0.000284,48.5148894,-7.8585276
1377.9751541,227.3477663,-551.7710195,2.8435589,-0.0002554,48.1898428,-7.8502615
1379.975118,226.7600231,-553.6826951,2.8430848,-0.000219,47.8629342,-7.8407913
1381.975082,226.1714707,-555.5942171,2.8426733,-0.000191,47.5341758,-7.8314153
1383.9750459,225.5821579,-557.5054092,2.8423281,-0.0001545,47.203525,-7.8211014
1385.9750099,224.9922853,-559.4165258,2.8420443,-0.0001272,46.8709818,-7.8107687
1387.9749738,224.4018926,-561.3273841,2.8418268,-9.06e-05,46.5365063,-7.7997667
1389.9749377,223.811187,-563.2382452,2.8416695,-6.39e-05,46.2000857,-7.7886195
1391.9749017,223.2201994,-565.1489189,2.8415786,-2.73e-05,45.8616833,-7.7770696
1393.9748656,222.6291435,-567.0596738,2.8415469,-1.2e-06,45.5212728,-7.7652393
1395.9748295,222.0380416,-568.9703112,2.8415814,3.54e-05,45.1788212,-7.7532685
1397.9747935,221.4471134,-570.8811078,2.8416739,6.09e-05,44.8342879,-7.7408804
1399.9747574,220.8563732,-572.7918559,2.8418326,9.74e-05,44.4876433,-7.7286075
1401.9747214,220.2660471,-574.7028411,2.8420483,0.0001221,44.1388325,-7.7158162
1403.9746853,219.6761393,-576.6138449,2.8423286,0.0001577,43.7878274,-7.7031886
1405.9746492,219.0868879,-578.5251646,2.84267,0.0001852,43.4345672,-7.6897553
1407.9746132,218.4982922,-580.4365712,2.8430813,0.0002262,43.0790339,-7.6769285
1409.9745771,217.9105713,-582.3483649,2.8435391,0.0002533,42.7211423,-7.6616238
1411.9745411,217.3237793,-584.2603245,2.8441062,0.0003164,42.3609497,-7.6509975
1413.974505,216.7380145,-586.17272,2.8446396,0.0003096,41.998174,-7.6360213
1415.9744689,216.1534308,-588.0853537,2.8453118,0.0003643,41.6329567,-7.6251918
1417.9744329,215.5701414,-589.9985164,2.8459783,0.0003626,41.265032,-7.6116401
1419.9743968,214.9882107,-591.9119557,2.8467392,0.0003976,40.89446,-7.598572
1421.9743608,214.4078718,-593.826028,2.8475639,0.0004262,40.5211441,-7.5843259
1423.9743247,213.8291023,-595.7404243,2.8484592,0.0004691,40.1450664,-7.5721652
1425.9742886,213.252109,-597.6555056,2.849384,0.0004876,39.7660439,-7.5580729
1427.9742526,212.6769426,-599.5709856,2.850401,0.0005289,39.3840894,-7.545449
1429.9742165,212.1037564,-601.4872108,2.851444,0.0005541,38.9990416,-7.5310082
1431.9741805,211.5326683,-603.4039086,2.8525988,0.0005998,38.610902,-7.5194075
1433.9741444,210.9636825,-605.3213875,2.8537268,0.0006157,38.2194279,-7.5055414
1435.9741083,210.3970883,-607.2394167,2.8550016,0.0006568,37.8246354,-7.4945983
1437.9740723,209.8327537,-609.1582738,2.8562181,0.0006676,37.4262634,-7.4806095
1439.9740362,209.2710417,-611.0777347,2.8575994,0.0007122,37.0243608,-7.4715435
1441.9740002,208.7119382,-612.9981469,2.8589201,0.0007045,36.6185425,-7.4554527
1443.9739641,208.1554972,-614.9191375,2.8603946,0.0007748,36.209065,-7.4425096
1445.973928,207.6021725,-616.8412824,2.8619243,0.000812,35.7956266,-7.4124636
1447.973892,207.0517841,-618.7640103,2.8637322,0.0010167,35.3790554,-7.3709086
1449.9738559,206.5049759,-620.6879922,2.8659163,0.001289,34.9598979,-7.2922294
1451.9738198,205.9633461,-622.6132131,2.8689341,0.001755,34.5402095,-7.1876549
1453.9737838,205.4278434,-624.5401936,2.8728517,0.0022702,34.1214884,-7.0529382
1455.9737477,204.9015463,-626.4697175,2.8779568,0.0028353,33.7055592,-6.9350073
1457.9737117,204.3861482,-628.4021788,2.8840468,0.0032856,33.2915184,-6.8222541
1459.9736756,203.8833518,-630.3380239,2.8910458,0.0036963,32.8791221,-6.7377102
1461.9736395,203.3950009,-632.2776828,2.8986712,0.0040143,32.4666955,-6.6506331
1463.9736035,202.9219255,-634.2209827,2.9070341,0.0043404,32.0543954,-6.563939
1465.9735674,202.4658083,-636.1685535,2.9159606,0.0046678,31.6422025,-6.4659912
1467.9735314,202.027711,-638.1199498,2.9256594,0.0050285,31.2308418,-6.3662995
1469.9734953,201.6093727,-640.0760974,2.9360341,0.0053971,30.8204598,-6.2433355
1471.9734592,201.2120193,-642.0361094,2.9472559,0.0058266,30.4126265,-6.1587635
1473.9734232,200.8375372,-644.0012209,2.9591349,0.0061689,30.0048869,-6.0243058
1475.9733871,200.4871155,-645.9700966,2.9719331,0.0066346,29.6006157,-5.9453614
1477.9733511,200.1628734,-647.9440709,2.9853998,0.006981,29.1961545,-5.7925148
1479.973315,199.8659168,-649.9217037,2.9998703,0.0074999,28.7966282,-5.6863236
1481.9732789,199.5988457,-651.9040997,3.0151818,0.0079243,28.3989597,-5.4926455
1483.9732429,199.3628378,-653.8899585,3.0316286,0.0085363,28.0094756,-5.3338521
1485.9732068,199.1611876,-655.8800915,3.0492024,0.0090781,27.6259968,-5.0887921
1487.9731708,198.9952242,-657.8730309,3.0680489,0.0097799,27.2551077,-4.8446186
1489.9731347,198.8688523,-659.8696296,3.0883341,0.0104646,26.8972633,-4.553612
1491.9730986,198.7837949,-661.8675645,3.1100044,0.0112058,26.5565181,-4.2118083
1493.9730626,198.7443259,-663.8679316,3.1333191,0.0119875,26.2374108,-3.8981353
1495.9730265,198.7522354,-665.8675182,-3.1251746,0.012688,25.938571,-3.6432838
1497.9729904,198.8115628,-667.8673339,-3.0992098,0.013284,25.6561219,-3.464497
1499.9729544,198.9231678,-669.8637269,-3.0721211,0.0137762,25.3846184,-3.4624771
1501.9729183,199.0906876,-671.857672,-3.0444009,0.0140423,25.1103404,-3.4864147
1503.9728823,199.3128218,-673.844722,-3.0160428,0.014295,24.8311052,-3.5222349
1505.9728462,199.5933589,-675.8262734,-2.9874257,0.014364,24.5457756,-3.7270432
1507.9728101,199.9288412,-677.7971602,-2.9584752,0.0145991,24.240198,-3.8099136
1509.9727741,200.3235801,-679.7587739,-2.9290494,0.014807,23.9237919,-3.8498302
1511.972738,200.7744672,-681.7063541,-2.8989532,0.015335,23.5997622,-3.756168
1513.972702,201.2864426,-683.6402955,-2.8676441,0.0158992,23.2792692,-3.455333
1515.9726659,201.8583329,-685.5559439,-2.8350276,0.0167607,22.9804981,-3.1425506
1517.9726298,202.4956257,-687.4524936,-2.800554,0.0175917,22.7053587,-2.6383024
1519.9725938,203.1979642,-689.324411,-2.7644241,0.0185513,22.4717666,-2.1814265
1521.9725577,203.9706425,-691.1698352,-2.7265091,0.0193149,22.276776,-1.538086
1523.9725217,204.8126073,-692.9834112,-2.6871491,0.0200184,22.1382591,-1.135855
1525.9724856,205.7278235,-694.7618115,-2.6467445,0.0204027,22.0354073,-0.181812
1527.9724495,206.7134298,-696.5019161,-2.6056627,0.0206257,22.0188996,-0.181812
1529.9724135,207.7714641,-698.1991438,-2.564542,0.0205324,22.0023796,0.5850971
1531.9723774,208.896807,-699.8527517,-2.5236182,0.0203417,22.0554994,0.8286466
1533.9723414,210.0901569,-701.4579775,-2.4832681,0.019986,22.1305124,1.2489453
1535.9723053,211.3451071,-703.015546,-2.4435996,0.0196577,22.2430949,1.4426545
1537.9722692,212.6616647,-704.52144,-2.4046565,0.0192663,22.3724336,1.6652564
1539.9722332,214.0339177,-705.9765387,-2.366422,0.0189567,22.5208057,1.7345094
1541.9721971,215.461492,-707.3773674,-2.328902,0.0185134,22.6743159,1.9537964
1543.972161,216.9402141,-708.7244451,-2.292082,0.017973,22.8459985,2.2291735
1545.972125,218.4650099,-710.0178019,-2.2565697,0.0175414,23.0403164,2.3525448
1547.9720889,220.0358281,-711.2564939,-2.221905,0.0169239,23.2436269,2.6319967
1549.9720529,221.6462511,-712.4414112,-2.1885113,0.0164816,23.4690006,2.7293353
1551.9720168,223.2964652,-713.5723842,-2.1558975,0.0159302,23.7004458,2.9143699
1553.9719807,224.9805054,-714.6501523,-2.124439,0.0155333,23.9451123,2.9680579
1555.9719447,226.6987704,-715.6747193,-2.0936573,0.015032,24.1917428,3.1087858
1557.9719086,228.4457493,-716.6472367,-2.0639893,0.0146383,24.4473994,3.1660792
1559.9718726,230.2218636,-717.5677754,-2.0349925,0.0141667,24.7050486,3.2877817
1561.9718365,232.0221433,-718.4377528,-2.0070328,0.0137957,24.9697881,3.3364755
1563.9718004,233.8469917,-719.2573429,-1.9797357,0.0133489,25.2356093,3.4475016
1565.9717644,235.6919669,-720.0280634,-1.9533818,0.0130078,25.5073663,3.4847605
1567.9717283,237.5574843,-720.7501483,-1.9276605,0.0125863,25.779149,3.5872118
1569.9716923,239.4395807,-721.4252161,-1.902809,0.0122677,26.0559612,3.6196697
1571.9716562,241.3386766,-722.0535179,-1.8785589,0.0118707,26.3323286,3.7151877
1573.9716201,243.2512645,-722.6367637,-1.8551193,0.0115712,26.6130046,3.7456262
1575.9715841,245.1777423,-723.1752086,-1.832256,0.0111939,26.8930149,3.837833
1577.971548,247.1149865,-723.6706185,-1.8101611,0.0109016,27.176926,3.8743095
1579.971512,249.0633828,-724.1232432,-1.7886009,0.0105544,27.4605583,3.9553525
1581.9714759,251.0201843,-724.5348834,-1.7677624,0.0102862,27.747133,3.9854878
1583.9714398,252.9857166,-724.9058305,-1.7474675,0.0099412,28.032928,4.0750947
1585.9714038,254.9576367,-725.2378685,-1.7278496,0.0096773,28.3221669,4.1120834
1587.9713677,256.9361883,-725.5313034,-1.7087585,0.0093439,28.6110673,4.202208
1589.9713316,258.9193728,-725.7879718,-1.6903369,0.0090771,28.9033165,4.2500351
1591.9712956,260.9073603,-726.0082153,-1.6724477,0.008746,29.1959164,4.3458233
1593.9712595,262.898489,-726.1939179,-1.6552278,0.008473,29.4921094,4.4053484
1595.9712235,264.8928412,-726.3454933,-1.6385571,0.0081403,29.7893537,4.5077476
1597.9711874,266.8890865,-726.4648365,-1.6225538,0.0078622,30.0904679,4.5766527
1599.9711513,268.8872287,-726.5524571,-1.6071201,0.0075259,30.3931331,4.6535965
1601.9711153,270.8862388,-726.6102289,-1.5923516,0.0072419,30.6978271,4.6466163
1603.9710792,272.8860656,-726.6387694,-1.5781725,0.0069024,30.9990761,4.6396465
1605.9710432,274.8859386,-726.6399107,-1.5646587,0.0066107,31.2969802,4.6326871
1607.9710071,276.88578,-726.614371,-1.5517502,0.0062687,31.5916347,4.6257382
1609.970971,278.8850396,-726.5639495,-1.5395134,0.0059673,31.8831304,4.6187997
1611.970935,280.8836353,-726.4894598,-1.5278963,0.0056251,32.1715537,4.6118717
1613.9708989,282.8812055,-726.3926561,-1.516953,0.0053179,32.4569873,4.604954
1615.9708629,284.8776745,-726.2744548,-1.5066372,0.0049828,32.7395099,4.5980467
1617.9708268,286.8728395,-726.1364882,-1.4969755,0.0046794,33.0191969,4.5911497
1619.9707907,288.8666421,-725.9797645,-1.487934,0.0043585,33.2961204,4.5842631
1621.9707547,290.8589992,-725.8057447,-1.4795114,0.0040646,33.5703493,4.5773869
1623.9707186,292.8498774,-725.6155154,-1.4717005,0.003758,33.8419499,4.5705209
1625.9706826,294.8392834,-725.4103637,-1.4644692,0.0034734,34.1109854,4.5636653
1627.9706465,296.8272098,-725.1914433,-1.4578445,0.0031778,34.3775167,4.5568199
1629.9706104,298.8137321,-724.9598923,-1.4517657,0.002901,34.6416023,4.5499848
1631.9705744,300.7988614,-724.7168633,-1.4462754,0.0026146,34.9032981,4.5431599
1633.9705383,302.7827324,-724.4634572,-1.4413162,0.0023465,35.1626582,4.5363453
1635.9705023,304.7653297,-724.2008075,-1.4369129,0.0020854,35.4197344,4.5295409
1637.9704662,306.7468863,-723.929868,-1.4329814,0.0018524,35.6745767,4.5227467
1639.9704301,308.7273459,-723.6517527,-1.4295101,0.0016588,35.9272331,4.5159627
1641.9703941,310.7069402,-723.3669523,-1.4263606,0.0014989,36.1777502,4.5091889
1643.970358,312.6856657,-723.0764495,-1.4235085,0.0013938,36.4261724,4.5024252
1645.9703219,314.6635723,-722.780249,-1.4208132,0.0013071,36.672543,4.4956717
1647.9702859,316.640743,-722.4791079,-1.418285,0.0012593,36.9169037,4.4889283
1649.9702498,318.6171134,-722.1728184,-1.4158194,0.0012081,37.1592945,4.4821951
1651.9702138,320.592779,-721.8619684,-1.4134815,0.0011738,37.3997543,4.4754719
1653.9701777,322.5676849,-721.5463529,-1.411181,0.0011268,37.6383207,4.4687588
1655.9701416,324.5419146,-721.2265004,-1.4090182,0.0010874,37.87503,4.4620558
1657.9701056,326.5154221,-720.9022465,-1.4068949,0.0010358,38.1099174,4.4553628
1659.9700695,328.4882942,-720.5741052,-1.4049131,0.0009934,38.3430167,4.4486799
1661.9700335,330.4604864,-720.2419409,-1.4029824,0.0009375,38.574361,4.442007
1663.9699974,332.4320894,-719.9062564,-1.4011874,0.0008951,38.8039822,4.4353441
1665.9699613,334.4030647,-719.5669431,-1.3994572,0.0008356,39.0319112,4.4286912
1667.9699253,336.3735065,-719.224501,-1.3978606,0.000793,39.258178,4.4220483
1669.9698892,338.3433776,-718.8788354,-1.3963371,0.0007315,39.4828116,4.4154153
1671.9698532,340.3127782,-718.5304581,-1.3949493,0.0006885,39.7058403,4.4087923
1673.9698171,342.2816716,-718.1792651,-1.393635,0.0006274,39.9272915,4.4021793
1675.969781,344.2501642,-717.8257887,-1.3924604,0.0005834,40.1471918,4.3771771
1677.969745,346.2182162,-717.4699036,-1.3913571,0.0005212,40.3646553,4.3434286
1679.9697089,348.1859405,-717.1121571,-1.3903926,0.0004791,40.5792903,4.3100842
1681.9696729,350.1532897,-716.7524096,-1.3894998,0.0004147,40.7911611,4.2771353
1683.9696368,352.1203843,-716.3912176,-1.3887432,0.000375,41.00033,4.2445736
1685.9696007,354.0871751,-716.0284312,-1.38806,0.000309,41.2068568,4.212391
1687.9695647,356.0537852,-715.6646076,-1.3875095,0.0002711,41.4107994,4.1805797
1689.9695286,358.0201648,-715.2995999,-1.3870347,0.0002048,41.6122137,4.1491322
1691.9694925,359.9864396,-714.933962,-1.3866887,0.0001699,41.8111535,4.1180411
1693.9694565,361.9525554,-714.5675377,-1.3864133,0.0001073,42.007671,4.0872995
1695.9694204,363.9186435,-714.2008909,-1.3862539,8.43e-05,42.2018166,4.0569004
1697.9693844,365.8846295,-713.8337715,-1.3861364,3.54e-05,42.3936391,4.0268374
1699.9693483,367.8506456,-713.4667288,-1.3861103,2.41e-05,42.5831856,3.9971039
1701.9693122,369.8165997,-713.0994393,-1.3861042,-1.68e-05,42.7705018,3.9676938
1703.9692762,371.7826217,-712.7324206,-1.3861748,-2.28e-05,42.9556319,3.9386011
1705.9692401,373.7486163,-712.3653486,-1.3862604,-6.19e-05,43.1386188,3.90982
1707.9692041,375.7147141,-711.9987324,-1.3864261,-6.89e-05,43.319504,3.8813447
1709.969168,377.680818,-711.6322454,-1.3866045,-0.0001085,43.4983279,3.8531698
1711.9691319,379.6470597,-711.2663969,-1.3868624,-0.0001151,43.6751294,3.82529
1713.9690959,381.6133401,-710.9008582,-1.3871323,-0.0001535,43.8499466,3.7977
1715.9690598,383.5797922,-710.5361393,-1.387482,-0.0001609,44.0228161,3.7732469
1717.9690238,385.5463159,-710.1719098,-1.3878448,-0.0002009,44.1939029,3.7675871
1719.9689877,387.5130441,-709.8086755,-1.3882818,-0.0002052,44.3640748,3.7619358
1721.9689516,389.4798745,-709.4461054,-1.3887323,-0.0002441,44.5333426,3.756293
1723.9689156,391.4469462,-709.0847208,-1.3892613,-0.0002488,44.701717,3.7506587
1725.9688795,393.4141468,-708.7241632,-1.3897994,-0.0002885,44.8692085,3.7450328
1727.9688435,395.3816185,-708.3649717,-1.3904171,-0.0002934,45.0358272,3.7394154
1729.9688074,397.3492488,-708.0067776,-1.3910469,-0.0003363,45.2015832,3.7338063
1731.9687713,399.3171776,-707.6501114,-1.3917677,-0.0003524,45.3664863,3.7282057
1733.9687353,401.285308,-707.2947004,-1.3925279,-0.0004073,45.5305461,3.7226135
1735.9686992,403.2538019,-706.9411162,-1.3934058,-0.0004299,45.6937722,3.7170297
1737.9686631,405.2225363,-706.589084,-1.3943223,-0.0004849,45.8561737,3.7114542
1739.9686271,407.1917012,-706.2392082,-1.3953483,-0.0004996,46.0177598,3.7058872
1741.968591,409.1611393,-705.8911329,-1.3963963,-0.000547,46.1785394,3.7003284
1743.968555,411.1310432,-705.5454363,-1.3975326,-0.0005556,46.3385212,3.694778
1745.9685189,413.1012564,-705.2017719,-1.3986896,-0.0005997,46.4977138,3.689236
1747.9684828,415.0719645,-704.86069,-1.399929,-0.0006047,46.6561257,3.6837022
1749.9684468,417.0430114,-704.521841,-1.4011778,-0.0006413,46.8137652,3.6781768
1751.9684107,419.014583,-704.1857826,-1.4024909,-0.0006287,46.9706403,3.6726596
1753.9683747,420.9864962,-703.8520184,-1.4037671,-0.0006444,47.1267591,3.6671507
1755.9683386,422.9589335,-703.5210624,-1.4050627,-0.0006123,47.2821295,3.6616501
1757.9683025,424.931691,-703.1923283,-1.4062916,-0.0006152,47.436759,3.6561577
1759.9682665,426.9049458,-702.8662673,-1.4075202,-0.0005771,47.5906553,3.6506736
1761.9682304,428.8784934,-702.5423112,-1.4086763,-0.0005778,47.7438258,3.6451977
1763.9681944,430.8525095,-702.2208872,-1.4098375,-0.0005422,47.8962778,3.63973
1765.9681583,432.8267915,-701.9014369,-1.4109248,-0.0005443,48.0480185,3.6342705
1767.9681222,434.801514,-701.5843746,-1.4120139,-0.0005073,48.199055,3.6288192
1769.9680862,436.7764756,-701.269152,-1.4130299,-0.0005076,48.3493942,3.623376
1771.9680501,438.7518512,-700.956175,-1.4140481,-0.0004721,48.4990429,3.6179411
1773.9680141,440.7274388,-700.644901,-1.4149937,-0.0004724,48.6480078,3.6125142
1775.967978,442.7034136,-700.3357243,-1.4159375,-0.000436,48.7962956,3.6070956
1777.9679419,444.6795745,-700.028112,-1.4168105,-0.0004358,48.9439126,3.601685
1779.9679059,446.656097,-699.7224497,-1.4176803,-0.0003994,49.0908654,3.5962826
1781.9678698,448.6327798,-699.4182094,-1.4184799,-0.000399,49.2371601,3.5908883
1783.9678338,450.609799,-699.1157687,-1.4192736,-0.0003616,49.382803,-0.0284343
1785.9677977,452.5869525,-698.8146025,-1.4199959,-0.0003592,49.3816514,-7.8814835
1787.9677616,454.5644176,-698.5150843,-1.4207131,-0.0003227,49.0614118,-7.8705418
1789.9677256,456.5419909,-698.2166872,-1.4213573,-0.0003202,48.7395171,-7.8637242
1791.9676895,458.5198499,-697.9197751,-1.4219919,-0.000282,48.415764,-7.8526816
1793.9676534,460.4977913,-697.6238261,-1.4225538,-0.0002789,48.0902905,-7.8450263
1795.9676174,462.475992,-697.3291938,-1.4231034,-0.0002395,47.7629197,-7.8339159
1797.9675813,464.4542488,-697.0353588,-1.4235794,-0.0002353,47.4337581,-7.8254089
1799.9675453,466.432738,-696.7426664,-1.4240411,-0.0001955,47.1026574,-7.8142066
1801.9675092,468.4112568,-696.4505988,-1.4244281,-0.0001903,46.7696918,-7.8049151
1803.9674731,470.3899806,-696.1594927,-1.4247985,-0.0001498,46.4347388,-7.7936159
1805.9674371,472.3687071,-695.8688324,-1.4250931,-0.0001437,46.0978424,-7.7835908
1807.967401,474.3476104,-695.5789459,-1.4253688,-0.0001025,45.7589037,-7.7721925
1809.967365,476.3264891,-695.2893199,-1.4255677,-9.53e-05,45.4179376,-7.7614891
1811.9673289,478.3055155,-695.0002732,-1.4257457,-5.36e-05,45.0748673,-7.7499912
1813.9672928,480.2844895,-694.7112953,-1.4258456,-4.53e-05,44.7296798,-7.7386701
1815.9672568,482.2635813,-694.4226956,-1.4259224,-3e-06,44.3823178,-7.7270757
1817.9672207,484.2425922,-694.1339665,-1.4259201,6.3e-06,44.0327422,-7.7152004
1819.9671847,486.2216901,-693.845408,-1.4258925,4.92e-05,43.6809128,-7.7035164
1821.9671486,488.2006777,-693.5565157,-1.4257848,5.95e-05,43.3267658,-7.6911526
1823.9671125,490.1797204,-693.2675793,-1.4256493,0.0001029,42.9702755,-7.6793905
1825.9670765,492.1586225,-692.9780987,-1.4254331,0.0001143,42.6113549,-7.6666025
1827.9670404,494.1375465,-692.688352,-1.4251863,0.0001583,42.2499907,-7.6547768
1829.9670044,496.1162986,-692.3978447,-1.4248583,0.0001707,41.8860736,-7.6416258
1831.9669683,498.095039,-692.1068433,-1.4244968,0.0002154,41.5196003,-7.6297503
1833.9669322,500.073574,-691.814858,-1.4240535,0.0002289,41.1504405,-7.6162936
1835.9668962,502.0520623,-691.5221461,-1.4235743,0.0002744,40.7785989,-7.6043962
1837.9668601,504.0303095,-691.2282183,-1.4230119,0.0002888,40.4039242,-7.5907563
1839.966824,506.0084719,-690.9333227,-1.4224119,0.0003341,40.026424,-7.5789584
1841.966788,507.986357,-690.6369781,-1.4217307,0.0003478,39.6459245,-7.5653703
1843.9667519,509.9641219,-690.3394246,-1.4210139,0.0003907,39.2624298,-7.5538331
1845.9667159,511.9415712,-690.0402054,-1.420222,0.0004017,38.8757457,-7.5405028
1847.9666798,513.9188716,-689.7395582,-1.4194008,0.0004408,38.4858693,-7.5293198
1849.9666437,515.8958176,-689.4370531,-1.4185122,0.0004482,38.0925898,-7.5163067
1851.9666077,517.8725897,-689.1329291,-1.4175996,0.0004838,37.6958979,-7.5055832
1853.9665716,519.8489727,-688.8267821,-1.4166298,0.0004862,37.2955617,-7.4926529
1855.9665356,521.8251598,-688.5188475,-1.4156356,0.0005224,36.8915824,-7.4815281
1857.9664995,523.8009218,-688.2087402,-1.4145824,0.0005327,36.48374,-7.4694482
1859.9664634,525.7764703,-687.8967298,-1.4135343,0.0005583,36.0719562,-7.456111
