distance_m,speed_mps
399.81646774271104,26.91301374585685
401.81693732405114,26.67016889481655
403.8145866363081,26.43771990623836
405.8150261862103,26.21944060998941
407.8126694158417,26.01607287874171
409.81288448536515,25.83021804481195
411.8107441953267,25.66307001788687
413.81088349151565,25.51988262688381
415.8087734308562,25.40344747295006
417.8085154752978,25.3209389427933
419.80684359170556,25.26928213580365
421.80700629666865,25.23373255306549
423.8049017647415,25.214248109879
425.80419435680375,25.19536732761967
427.80161266381623,25.17647238595656
429.79980701798803,25.16149244992257
431.79879970383763,25.1563563938978
433.797082607559,25.16466646010432
435.79673797754344,25.19055046771316
437.79522531148194,25.23516913142424
439.79477763717534,25.30261454278465
441.7934932086129,25.3937150220634
443.79299499072926,25.51091122820462
445.7918410399412,25.65323878655206
447.7910914052121,25.82077615989774
449.7899462844233,26.01036122815887
451.78905802440084,26.21902979748827
453.78794818415787,26.44436529240759
455.7871999903792,26.68370134719183
457.7861691653186,26.93466901733352
459.7855911380988,27.19445238570647
461.78463385594904,27.46251122880984
463.7840846288965,27.73825840158877
465.7831762810108,28.02182721257726
467.7825765439454,28.31354576360159
469.78173160236855,28.61316906751425
471.7810373732059,28.92050037822469
473.78023893264174,29.23480629519308
475.77922591033854,29.55525024964851
477.7783395333447,29.88526491669434
479.7770956346195,30.22958145488788
481.77615078695675,30.59628096934072
483.7750913979268,30.96316916345231
485.77418062466677,31.32522015122581
487.7732628537804,31.68260056497977
489.77234785641764,32.03546750791902
491.7714214580941,32.38396930294199
493.7705084894223,32.72824616736303
495.769588245099,33.06843082232086
497.76867501972674,33.40464904444235
499.7677523636677,33.73702016631491
501.766838470019,34.06565753145986
503.76590835343217,34.39066890876507
505.7649895344248,34.71215687070944
507.76405711596834,35.03021913917394
509.76313649145305,35.34494890217351
511.76221492284816,35.65643510444537
513.7612958401943,35.96476271448551
515.7603804110955,36.27001297032676
517.7594611437974,36.57226360609229
519.758545103991,36.87158906113243
521.75762591489,37.16806067335489
523.756710010159,37.46174685818552
525.7557908257699,37.75271327444473
527.7548748745246,38.00270989795205
529.7539557146325,37.54356042461905
531.7530397069821,37.08398057066043
533.752120528838,36.62385057335992
535.7512046502561,36.16304950119064
537.750285584578,35.699403978531
539.7493694909682,35.23158107074533
541.7484502523033,34.75932932428926
543.7475338426291,34.28238881776876
545.7466145638168,33.8004840048398
547.7456975402619,33.31330604078013
549.7447777496711,32.82052407935949
551.7438616087547,32.32305088383976
553.7429423277355,31.82201567589725
555.7419951728059,31.3239125099275
557.7410554540605,30.83652754374002
559.7399932408362,30.36478334888482
561.7389872997505,29.91466094213946
563.7379442527401,29.47982101984695
565.7369461017705,29.05291861055099
567.7361356939575,28.63390265794549
569.7351884448282,28.22295230306723
571.7344776144407,27.81957611763457
573.733552623251,27.42332233584596
575.7327841339727,27.03367012342841
577.7318737048499,26.65009761696908
579.7310163016779,26.27294368277347
581.7301047358077,25.90279016531698
583.7291818585738,25.54085111002075
585.7282730475001,25.1889916831913
587.7273233894717,24.84793239228987
589.7264170860285,24.51893872273109
591.7254803487723,24.20289950524453
593.7246029046188,23.90143036171483
595.7236785446001,23.61512375591858
597.7228380974822,23.34510042230249
599.7218684789941,23.09010618895578
601.7210636463764,22.84837272568892
603.7200726018834,22.61787070960878
605.7193289593546,22.3956317851216
607.718397238333,22.17914930013616
609.7177570383109,21.9647820170111
611.7168337004181,21.75169403969117
613.7162126557271,21.53830548881562
615.7149388018657,21.32758518380728
617.7140304102932,21.12221910115342
619.7125632508598,20.92870307894783
621.7114327919326,20.75505655742257
623.7099279365777,20.60407390290604
625.7085378129267,20.47882855407471
627.7066876022715,20.38804806487221
629.7052343767429,20.3398408539786
631.7032820678099,20.30961500411306
633.7022836200649,20.28438142113974
635.7009121008184,20.25948212035916
637.6999816680158,20.23028833805533
639.6988204715636,20.19344853112726
641.6977340342207,20.15076312246528
643.6966887039546,20.10474110076158
645.6954179435049,20.05838052734745
647.6945869183032,20.01494912862382
649.6930352922857,19.97806932671239
651.6925692112602,19.94970685759396
653.6905791850536,19.93476823758537
655.6898438280315,19.91981841454771
657.687902828673,19.90830400848812
659.6857092454285,19.90026029100168
661.6853713523851,19.93485149929291
663.6819470021858,20.01097717388124
665.6827941403151,20.12057966295628
667.67921400724,20.25986233409731
669.6803910769526,20.41801325106995
671.6772488130978,20.5926075733959
673.6782298541391,20.78155856213719
675.6756935071055,20.9827238671925
677.6761847586891,21.19767598133387
679.6740959322149,21.42487863415174
681.6742115702269,21.66584678559892
683.6724857274826,21.91964505461827
685.6722951881853,22.18785762607771
687.670856271867,22.46990833667326
689.6703989647904,22.76740008361938
691.6691628531559,23.08020334375341
693.6685224201217,23.41004913611782
695.6674335156322,23.75696407381094
697.6666618353572,24.12163406850271
699.6656783938356,24.50425659028967
701.6648163642478,24.90470757590259
703.663915878928,25.32350357770896
705.662987292283,25.76091340153227
707.6621666337245,26.20340948951241
709.661173791983,26.63790913861983
711.6604435809502,27.06479843222923
713.6593744070573,27.48443292458722
715.6587544437264,27.89714092587908
717.6575853799446,28.3032263459625
719.6570926046676,28.7029711671664
721.6557977541835,29.09663760365267
723.6554241442379,29.48446999459081
725.6539947275986,29.84572718946406
727.6536843237897,29.57502187678615
729.6521622342309,29.26571099173171
731.6518519841252,28.98523802776986
733.6503068247771,28.73429714879713
735.6499702801292,28.51528872351861
737.6484360999165,28.32914917222972
739.6480758192819,28.17775726643632
741.6465522699398,28.06012753313344
743.6461831863792,27.96900212487145
745.6445384023692,27.90470638667132
747.6438650926298,27.86431946669365
749.64224515122,27.84232698852866
751.6412050408893,27.82147826398322
753.64008506865,27.80061390420056
755.6390356433322,27.78204183987283
757.6381260493614,27.77350651650116
759.6370934843069,27.7730125292054
761.636092648694,27.7781128411233
763.6350517904118,27.7873305910901
765.63407790596,27.79864161834098
767.6330577873908,27.81273598242972
769.6320680607259,27.83108753856561
771.6310450163757,27.86072734937918
773.6300514425558,27.91253977784215
775.6290382362228,27.98659668700194
777.6280316838672,28.08369347100564
779.6270273199607,28.20196723924929
781.6258874768856,28.3396782987236
783.6248504461843,28.49304541023806
785.623692214998,28.65844636324629
787.6227461557787,28.83286820436618
789.6217544095828,29.01321002418144
791.6208845410721,29.20329460355172
793.6199440867671,29.40645599447961
795.6190917806242,29.62525123043409
797.6181728641745,29.86191690764895
799.6173447564519,30.11676698268521
801.6163978049107,30.39006945168086
803.6155448052508,30.67992403128342
805.6145224106062,30.98498675206252
807.613682869789,31.30361140433544
809.6126989875064,31.63461592882931
811.611876572244,31.97668627470965
813.6109819897903,32.32590905071245
815.6101519280905,32.67088395429469
817.6093640319939,33.01174492193463
819.6085088987808,33.34861885695423
821.6077895583068,33.68162613814555
823.6068825495059,34.01088108199909
825.60616314299,34.33649236360731
827.6052098023367,34.65856340067423
829.6044278266518,34.97719270451029
831.6034327818186,35.292474201419
833.6025480282227,35.60449752747365
835.6015409374589,35.91334829933029
837.6006831433887,36.21910836341724
839.5997016838053,36.52185602557614
841.5989581211829,36.80284760792784
843.5979511396561,37.04513348719155
845.5971520294398,37.24625362215406
847.5960869308939,37.40989653572885
849.595022093124,37.5387856053223
851.5939627627706,37.6349644156963
853.5927685950409,37.70018313739751
855.5918532728574,37.75941244441952
857.5909356109651,37.82799503872265
859.5900772635542,37.91427036050074
861.5892579026356,38.02275793231449
863.5883016348508,38.14917432052151
865.5873063168773,38.29121926899717
867.5863681809896,38.4462051596691
869.5852963446686,38.61278277686293
871.5844299763828,38.78880858595519
873.5833352309169,38.9732201352363
875.5825220365305,39.16474429842438
877.5814232459269,39.36280531108205
879.5806532405705,39.56739259591357
881.5795650870066,39.77851832549407
883.5788083927098,39.996148665501
885.577721248132,40.22030428346503
887.5769720021462,40.45002461738728
889.5759011443604,40.68523377147264
891.5751486442939,40.92580685300508
893.5741048700471,41.17170508427513
895.5733361803913,41.42276869738212
897.5723260265175,41.67895216881809
899.5715322717106,41.93470563396212
901.5705646434628,42.18852874081659
903.5697373623453,42.44045669033895
905.5688169379271,42.69052359617317
907.5679489747205,42.93876253147342
909.567073329545,43.18520557316048
911.5661621430789,43.42988384378113
913.5653281406879,43.67282755112722
915.5643747533699,43.91406602575976
917.5635802182412,44.15362775657162
919.5625856913426,44.3913633030817
921.561800696379,44.62701763338603
923.5607739581123,44.86062877734941
925.5599418693096,45.09223361470931
927.5589169159044,45.32186792351576
929.5580415543924,45.54956642597317
931.5570488227374,45.77536283185291
933.5561696744359,45.9992898796321
935.555196506342,46.22141411569222
937.554312912372,46.4417875361877
939.5533486782069,46.66043878243189
941.5524563987998,46.87739571801024
943.5515019962559,47.09268545825695
945.5506058516212,47.30633439830693
947.5496576559927,47.51072026966439
949.5487592655826,47.69874114756461
951.5478148169441,47.87120473711008
953.5469145244962,48.02844819958372
955.5459720666591,48.17382885034595
957.5450726330834,48.30855879512562
959.5441304667398,48.43345203419133
961.5432338124831,48.54882649447853
963.5422894070416,48.65471881371915
965.5413975793765,48.7511863648044
967.5404490624176,48.83852759514398
969.5395595491219,48.91688177963228
971.5386062016946,48.98732664578336
973.5377188790999,49.05023719820412
975.5367626781685,49.10780161162116
977.5358573037568,49.10004250943319
979.5349059699854,48.98058773557703
981.5339438368047,48.86741681441612
983.5330285217592,48.76149188387335
985.5320342212292,48.65538645231044
987.531163381109,48.5440815341066
989.5301904768185,48.42422025907315
991.5293221502138,48.29074601051676
993.5283615284543,48.14229267817331
995.5274841113513,47.97854087305377
997.5265227931274,47.79935063447134
999.5256442517253,47.60457581704415
1001.5246801893813,47.39413054487041
1003.523803906362,47.16796076354537
1005.5228346954256,46.92601348953394
1007.5219637418767,46.66822241451001
1009.5209884143322,46.39454441555306
1011.5201241203561,46.10493246671597
1013.5191418025175,45.79936026012278
1015.5182851385741,45.47780088528629
1017.5172952944993,45.14024471404846
1019.5164466643878,44.78666924781876
1021.5154471485724,44.41707705750571
1023.5146078375344,44.03145816158474
1025.5135977225996,43.62982752554344
1027.512768968897,43.21235296764547
1029.5117497672559,42.80239287304847
1031.5109305329374,42.40031137404275
1033.509903713547,42.00564300401416
1035.50909236114,41.61812637162416
1037.5080614059775,41.23732465371032
1039.507255027602,40.86299281079351
1041.5062260863006,40.49477400006857
1043.5054192244227,40.13244800532711
1045.5043966759572,39.77811580842479
1047.5035840609921,39.43237569085421
1049.5025693174537,39.09925445145689
1051.5017479874762,38.77923930453049
1053.500747868686,38.47287581774274
1055.4999127349995,38.18004887757717
1057.4989107394008,37.89978070835852
1059.4980672832387,37.63170917064657
1061.497114184575,37.36795661246847
1063.4962433985352,37.10696972101276
1065.4954693430254,36.84461943836
1067.4944682153214,36.58038904801935
1069.4938923912957,36.31577295683653
1071.4927056802364,36.05142967878328
1073.4922816947287,35.78735918809835
1075.4909302907681,35.52354182281663
1077.4906326536016,35.26001708759884
1079.4891357047907,34.99679296251001
1081.4889268522875,34.73376527127083
1083.4873116156245,34.47088814338356
1085.4870837020014,34.2085607592036
1087.4854287427247,33.94674623456662
1089.4850693662368,33.68752226383471
1091.4834985820157,33.43109828259029
1093.482930823772,33.17976924842507
1095.481545553638,32.93369438380102
1097.4807641811583,32.69566442289236
1099.4796087690722,32.46591381740241
1101.4787151846228,32.24742879467808
1103.4777065581802,32.0405515060914
1105.476773379448,31.84300775581094
1107.4758179397725,31.65472256424566
1109.474459091951,31.47095159121488
1111.4738967476915,31.29092245687875
1113.471790236164,31.12827352643309
1115.4719990959354,30.98311334982011
1117.4696850170585,30.83792161561036
1119.4701330139708,30.66527747826793
1121.468244456409,30.46516620732442
1123.4682518569143,30.21328857249402
1125.4666847196731,29.90938226400173
1127.466395132231,29.54978118064908
1129.4649839088438,29.13416870154975
1131.464557524747,28.65869052755225
1133.4633595042076,28.12330319064799
1135.4627273997255,27.5746014934719
1137.4617441534483,27.05659504357494
1139.4608908720197,26.56800419097467
1141.4600458584002,26.10343436663741
1143.4590418411146,25.66193824795437
1145.4583760507242,25.23775119362051
1147.4571793425534,24.83024962525399
1149.456899561414,24.43610734917947
1151.455303468903,24.05507521837589
1153.455526330082,23.68624597161337
1155.4534165900009,23.32954794171466
1157.4540413903947,22.98104296161747
1159.4515172075517,22.64074856121028
1161.452111638653,22.30736425938259
1163.4495626683981,21.98132935845181
1165.449561368655,21.67976596867011
1167.4475028717552,21.40157699974695
1169.4469155073418,21.13444420085045
1171.44541482687,20.87809003402337
1173.4446474299477,20.62766402532333
1175.4432949396084,20.38365853979869
1177.442463546428,20.14655468502409
1179.4411407844282,19.91710083727823
1181.440302618841,19.69571398728864
1183.4389649990692,19.48366268418599
1185.4381678196753,19.28207005813478
1187.436758369452,19.09271822753031
1189.436002073552,18.91697103191559
1191.4344984968045,18.75756725463916
1193.4337421998641,18.61743050691192
1195.4320588706328,18.49921661107572
1197.431106200732,18.40377085494028
1199.4293042350903,18.32609002385247
1201.4281385570112,18.25148012203125
1203.42652627558,18.18134369446463
1205.4252034929289,18.11528641622796
1207.4236465424005,18.05381501156415
1209.422272966285,17.99699221489813
1211.4208613170042,17.94547171036854
1213.4194623579244,17.90022657967569
1215.4177658883148,17.86776674389522
1217.4162062119096,17.85438710981365
1219.4140797925957,17.84099744184478
1221.4129084345125,17.84022382259338
1223.4114735458252,17.8716195528852
1225.41043587727,17.94162597227244
1227.4091961278318,18.05174782166756
1229.40811448812,18.19452135790497
1231.4067929283897,18.36516143256253
1233.4057583447884,18.55976818410901
1235.404297559609,18.77574320952095
1237.4034116827368,19.01018220809767
1239.4016162566004,19.26161656021072
1241.401077215669,19.5275004968387
1243.398862631324,19.80716805442644
1245.3988251853082,20.08864600569985
1247.3965168870234,20.36976579968723
1249.3967818354542,20.64308917102367
1251.3947113920788,20.90718285804878
1253.3948381431985,21.1676452851933
1255.3929505114272,21.42494612632004
1257.3928822311445,21.68558693737216
1259.3911696053995,21.95007500282841
1261.390940585912,22.22310110306173
1263.389483512202,22.50480161431184
1265.3890304102038,22.79495514426748
1267.3877168735469,23.09333469600973
1269.38711500611,23.39875853290558
1271.3858302924505,23.7112520609443
1273.3852007425787,24.03029428427594
1275.3839559012245,24.35608822431378
1277.3833048792924,24.68818263556357
1279.3821177072987,25.0268378110967
1281.3814275416405,25.37163618602393
1283.3803195254236,25.72288299500705
1285.3795689249791,26.08005827123502
1287.3785619508776,26.44347543734647
1289.3777268848703,26.81226513910178
1291.3768611333696,27.18672073516032
1293.375906832581,27.56644877156275
1295.37523653147,27.95178606072014
1297.3741099809422,28.34265324108787
1299.373520859233,28.73943125409806
1301.3722865503885,29.13255111954401
1303.371524550454,29.51985857644241
1305.3704020338428,29.90158034070991
1307.3694861549866,30.27792851722889
1309.3685279873648,30.64910188944135
1311.3676134724285,31.01528706604202
1313.3666879743462,31.3766595036703
1315.3657874684518,31.7333844216132
1317.3648529014397,32.08561762214428
1319.363949734852,32.43350622813695
1321.3630167818947,32.77718934792999
1323.3621150693211,33.11679867603146
1325.361180995288,33.45245903707473
1327.360279033193,33.78428887944712
1329.3593451364081,34.11240072417194
1331.3584433851236,34.43690157390588
1333.357509431005,34.75789328630229
1335.356607563392,35.07547291546557
1337.3556737409538,35.38973302476914
1339.3547714549572,35.70076197392085
1341.3538380736786,36.00864418282249
1343.3529351908903,36.3134603744768
1345.3520024313004,36.61528779894181
1347.3510987351601,36.91420044011079
1349.3501668074662,37.21026920690099
1351.3492621199202,37.50356211026617
1353.348331203944,37.79414442729712
1355.3474253522375,38.08207885354409
1357.346495616146,38.36742564457919
1359.3455884497826,38.65024274771366
1361.34466004231,38.93058592469495
1363.3437514295126,39.20850886612826
1365.3428244824333,39.48406329829464
1367.3419143030892,39.75729908297498
1369.3409889308718,40.02826431083245
1371.3400770885337,40.29700538885376
1373.3391533876222,40.56356712230632
1375.3382398020954,40.82799279162532
1377.3373178516285,41.0903242246097
1379.3364024550842,41.35060186427263
1381.3354823197135,41.60886483266173
1383.3345650683416,41.8651509909385
1385.3336467879876,42.1194969959818
1387.3327276591813,42.37193835375794
1389.3318112564548,42.62250946968076
1391.330890238907,42.87124369616703
1393.3299757187524,43.11817337757529
1395.3290528276536,43.31019376123804
1397.3281401762947,42.89890948838758
1399.327215443794,42.48618684851623
1401.3263046205998,42.07189454819274
1403.3253781025162,41.65589576077225
1405.3244690544955,41.23804975433108
1407.3235408236048,40.81820963622028
1409.3226334656138,40.39622385426229
1411.3217036165947,39.97209661556
1413.3207978539524,39.54799514841085
1415.3198665139857,39.12381353883117
1417.3189622187997,38.69944569686981
1419.318029524252,38.27478334223914
1421.3171265502617,37.84971793288191
1423.3161926297241,37.42413903377008
1425.3152908366749,36.99793513513971
1427.3143560384883,36.57099153353334
1429.3134551342112,36.14319297210681
1431.312519281022,35.71260665442048
1433.3116192676343,35.27812386856932
1435.3106826791643,34.8395168301752
1437.3097834213552,34.3965422664168
1439.3088486875333,33.94892066726427
1441.3079481111686,33.49637704986414
1443.3070134532027,33.03872155437576
1445.3061120772531,32.57565626935691
1447.305191720149,32.1070621642256
1449.304280115796,31.63261235485995
1451.3033408048627,31.15195663237628
1453.3024375082466,30.66468420762405
1455.3013962749312,30.16954893773963
1457.300576075709,29.66301066845503
1459.2994378928413,29.14620805660941
1461.2987161119038,28.62261483553106
1463.297497328086,28.1067697818015
1465.296853709149,27.59955434550875
1467.2955894588918,27.11207454918405
1469.294995765672,26.64476439104069
1471.2937064953192,26.19935608647544
1473.2931255968851,25.77527958754648
1475.2917353841437,25.36443752993368
1477.2912167827399,24.96502112777784
1479.2898353966827,24.574990084177
1481.289322512347,24.19352924976814
1483.2881342827811,23.82160421735071
1485.287463135256,23.45904789954131
1487.2864875617324,23.10560717596408
1489.2856040239258,22.76105782026664
1491.2848121000152,22.42511210686121
1493.2837275780919,22.09770448962254
1495.2831098223655,21.77839979879203
1497.2818308086757,21.4672978671047
1499.2814299325844,21.16380680773817
1501.2799311411825,20.86830403399472
1503.2795526251944,20.58040416722017
1505.2778924173745,20.30032249404692
1507.277372339971,20.03225271308821
1509.2757145056848,19.77814054132485
1511.2757637061284,19.54589987052884
1513.273784599326,19.34145518949569
1515.2745791509878,19.16374486839607
1517.271781282421,19.01713976416571
1519.272969429543,18.89231417047857
1521.2694447248746,18.79224209068825
1523.2719120033444,18.70897706186691
1525.2670382848316,18.64953134354495
1527.2693460623068,18.59637866535307
1529.2636476147234,18.54664089548955
1531.2618120312288,18.51857304055564
1533.260215572937,18.50470607360074
1535.2540664563805,18.49082870728941
1537.2568281825481,18.49254413180244
1539.2513622531262,18.50832409687317
1541.2541215236708,18.55716103773507
1543.2502917892332,18.6304459996561
1545.2517291011927,18.73758760646728
1547.248826295612,18.87134973078538
1549.2494492959709,19.03302009412658
1551.2470256600268,19.21725652599676
1553.2472575957854,19.42012858075141
1555.2451457801883,19.63845849528672
1557.2451618747505,19.86935960337994
1559.243314711421,20.11087705989435
1561.2431282362709,20.36153461946841
1563.241507749551,20.62017659679582
1565.2411364861607,20.88642311445795
1567.239724728411,21.15960605347945
1569.2391776232712,21.43982939790361
1571.2379669733268,21.72669349360519
1573.2372399094854,22.02031605566035
1575.2362199594397,22.32051442528099
1577.2353175923242,22.62733301853537
1579.2344788365276,22.94078428864774
1581.2334117461194,23.26094466112303
1583.232772000872,23.58799014060345
1585.2315044455029,23.92208062640231
1587.2309209765097,24.26354786737284
1589.2295726187592,24.61342202449654
1591.2287987924478,24.97287211288794
1593.2276681017845,25.35082367234082
1595.2267666167315,25.74663421535907
1597.2258006831999,26.13949825774907
1599.2248746766902,26.52971582955242
1601.2239397259336,26.91052231238485
1603.2229961768128,27.28248447651577
1605.222080497501,27.64576086758298
1607.2211211008819,28.00083894087603
1609.220223440674,28.34783263623499
1611.2192575127253,28.68715581490974
1613.2183677490068,29.01880194725623
1615.217407725046,29.3431292842083
1617.2165126570321,29.66014531382278
1619.2155724166028,29.97015621193309
1621.214657185891,30.27299780541238
1623.2137329481839,30.5689354657601
1625.2128020719151,30.85793621119222
1627.2118753075456,31.14023803227481
1629.21094693682,31.41726353216167
1631.2099949532915,31.68924145661222
1633.2090908501332,31.95822213404079
1635.208093052051,32.22444129746955
1637.2072334166082,32.48985591143575
1639.2062151302757,32.754697447898
1641.2053796427062,33.02067423261513
1643.204373299338,33.28798425831859
1645.2035302060908,33.55619264868896
1647.2025379367267,33.82539403319547
1649.201683264791,34.09372120123373
1651.2007107364982,34.36116690890002
1653.1998390092788,34.62593201893948
1655.1988764343255,34.88798552178655
1657.1979934796263,35.14587875009776
1659.197053337464,35.3995921262884
1661.1961531968107,35.64853810202473
1663.1952579553042,35.89274276510941
1665.194318590461,36.13178740245743
1667.193475896832,36.36623618433342
1669.1924899457224,36.59565105116487
1671.1916975718223,36.81990697968325
1673.1906627363464,37.03887068041843
1675.1898580501193,37.2525213354594
1677.1888159062494,37.46244104729573
1679.1879450515826,37.66893769157803
1681.1869501175186,37.87417022822098
1683.1860274045775,38.07858801829762
1685.1850843560594,38.28435237479344
1687.184158699948,38.49193478069679
1689.1832356880252,38.70216983085982
1691.1823347739114,38.91526461643496
1693.1814000139223,39.13100310670632
1695.1805139544394,39.3493728423669
1697.1795650878687,39.57026177896024
1699.1786879298259,39.79368629417203
1701.1777302672551,40.01954216156031
1703.1768616983597,40.24777249257491
1705.1758959272913,40.47745422013291
1707.175032214389,40.70859221552119
1709.174061069961,40.94106983283648
1711.1731999428505,41.17489621166252
1713.1722256624173,41.40995397146881
